image,rgb_psnr,rgb_ssim,y_psnr,y_ssim
agricultural_agricultural00.png,23.387840932389217,0.2999592158971297,24.548611133804613,0.3215930093286695
agricultural_agricultural01.png,23.631875073042103,0.2969618921927246,24.894161872029507,0.3283614373658047
agricultural_agricultural02.png,23.32150259949527,0.30580880290352574,24.481870836880695,0.3289238141841839
agricultural_agricultural03.png,23.697692252543536,0.26981238739228325,25.02455732711567,0.30289866039014723
agricultural_agricultural04.png,25.72344649871074,0.7505953100401354,27.10828098895606,0.7712158413051234
agricultural_agricultural05.png,18.92476384495213,0.2017970351632464,20.1890578540532,0.21559046008026353
agricultural_agricultural06.png,19.648012821362713,0.2071133454437192,20.920376204098208,0.22285082891880353
agricultural_agricultural07.png,18.779654942122775,0.10396886360832312,19.957091166742618,0.11632253417765681
agricultural_agricultural08.png,17.83511949195668,0.11130997510004652,18.94166128667155,0.11788606337817406
agricultural_agricultural09.png,16.511543926533193,0.09252920319762307,17.68046690257352,0.09870839416928581
agricultural_agricultural10.png,27.0359058553149,0.8751625716114316,29.133396915800418,0.8896209101186712
agricultural_agricultural11.png,30.048454922425215,0.5484097496090382,31.22926073860271,0.6008091511312148
agricultural_agricultural12.png,26.891227371244323,0.8645171050999018,29.50091054736817,0.8824463286215234
agricultural_agricultural13.png,20.711388140995535,0.13449084330462982,21.897229965145087,0.15584749700212022
agricultural_agricultural14.png,18.047194697825233,0.09490674009997015,19.11672569700596,0.10320122093034939
agricultural_agricultural15.png,17.07852550835565,0.17565061368741783,18.29263718635787,0.18535017994739023
agricultural_agricultural16.png,23.085169887244486,0.5503607883806597,24.64379615594265,0.5691394773858292
agricultural_agricultural17.png,27.557500328064016,0.7755226901042431,29.349145192181325,0.7974282679160941
agricultural_agricultural18.png,20.584121739275034,0.1440485916334748,21.581917970871515,0.15711574792035576
agricultural_agricultural19.png,30.533795562628224,0.8893280577653956,32.31308011114435,0.9002703203057902
agricultural_agricultural20.png,20.178934489769638,0.14340526640003837,21.260989545068316,0.1595471716461207
agricultural_agricultural21.png,22.040662146571435,0.6448770044260291,23.092220147135144,0.6481121308010529
agricultural_agricultural22.png,20.28437134867897,0.6358167226087797,21.300670479501576,0.6315318354725883
agricultural_agricultural23.png,20.499546701676028,0.6025543461466732,21.48241739161735,0.5981212480375719
agricultural_agricultural24.png,19.936823165793648,0.12789753863315184,21.100479907316377,0.1452280680832667
agricultural_agricultural25.png,19.30384627933722,0.13966588901117935,20.32690650708497,0.1390824266715843
agricultural_agricultural26.png,30.979926086199875,0.9198274333101241,32.78797648381265,0.927112238912211
agricultural_agricultural27.png,22.951928783545643,0.2536947206211746,24.282729159196982,0.29549259584567444
agricultural_agricultural28.png,23.345282346035297,0.23081861563105255,24.761151803110884,0.2775198875536857
agricultural_agricultural29.png,22.161381876227637,0.21091802383900496,23.475292088525485,0.24894142294224178
agricultural_agricultural30.png,27.749663137726877,0.7035928930992376,29.378716838141624,0.7293281120891513
agricultural_agricultural31.png,26.37596586265638,0.7164890659700903,27.9018639870269,0.7402416478413222
agricultural_agricultural32.png,27.013266983340955,0.3847894251125649,28.661455477823843,0.4598668174820061
agricultural_agricultural33.png,27.910554998362546,0.43548349710655065,29.57762334598369,0.5058625286334868
agricultural_agricultural34.png,21.841857282947316,0.3039071022573125,23.08720348565172,0.33781748246301274
agricultural_agricultural35.png,25.195593537465246,0.38798636699044664,26.51578264482062,0.4265902973109674
agricultural_agricultural36.png,24.115200785321818,0.40002167077613837,25.337984175623355,0.436940856582436
agricultural_agricultural37.png,31.693539128338458,0.7720898826386046,33.10782094312159,0.8033443287079182
agricultural_agricultural38.png,32.84618194147939,0.7838472480714987,34.359765633865614,0.8179311374021145
agricultural_agricultural39.png,30.970153413239153,0.7599477029376814,32.92502177359394,0.8012299632046869
agricultural_agricultural40.png,33.469112201162424,0.7227138898622205,34.85217297461847,0.7691558669794815
