image,psnr,ssim
0851,26.76345777281746,0.8451534845523629
0852,28.962595323819404,0.8024317538690812
0853,30.888364094667846,0.9027975998569394
0854,23.40353970293836,0.6846735397865498
0855,28.039814237155056,0.7193511334108358
